NUMERO_POLICE,DATE_EFFET_DT,DATE_EXPIRATION_DT,ANNEE,TYPE,WILAYA_CODE,WILAYA,COMMUNE_CODE,COMMUNE,CAPITAL_ASSURE,PRIME_NETTE,ZONE_RPA,ZONE_SCORE,PML_RATE,PML_EXPOSE
21304003250049,,,,Bien Immobilier,21,SKIKDA,1277,SKIKDA,3000000.0,2340.0,Zone IIa,2.0,0.12,360000.0
43301003250120,,,,Installation Commerciale,43,MILA,877,CHELGHOUM LAID,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23304003250139,,,,Installation Commerciale,23,ANNABA,156,ANNABA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16336003250219,,,,Installation Commerciale,16,ALGER,151,SOUIDANIA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16332003250357,,,,Installation Commerciale,16,ALGER,109,BIR KHADEM,3000000.0,-2500.0,Zone III,4.0,0.3,900000.0
16332003250357,,,,Installation Commerciale,16,ALGER,109,BIR KHADEM,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
23302003250419,,,,Installation Commerciale,23,ANNABA,156,ANNABA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
43301003250210,,,,Installation Commerciale,43,MILA,877,CHELGHOUM LAID,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250409,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
43301003250019,,,,Installation Commerciale,43,MILA,877,CHELGHOUM LAID,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34301003250164,,,,Installation Commerciale,34,B.B ARRERIDJ,376,EL HAMMADIA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34301003251022,,,,Installation Commerciale,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250413,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
43303003250126,,,,Installation Commerciale,43,MILA,897,TELAGHMA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302003250431,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16317003250072,,,,Installation Commerciale,16,ALGER,105,BARAKI,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
23302003250158,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,-2500.0,Zone IIa,2.0,0.12,360000.0
23302003250158,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
6306003250006,,,,Installation Commerciale,6,BEJAIA,274,EL KSEUR,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34301003250321,,,,Installation Commerciale,34,B.B ARRERIDJ,384,MANSOURA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302003250097,,,,Installation Commerciale,23,ANNABA,156,ANNABA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250301,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
43301023250033,,,,Installation Commerciale,19,SETIF,1182,SETIF,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16317003250092,,,,Installation Commerciale,16,ALGER,105,BARAKI,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
25210003250077,,,,Installation Commerciale,25,CONSTANTINE,509,AIN ABID,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250179,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
23304003250110,,,,Installation Commerciale,23,ANNABA,156,ANNABA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23304003250094,,,,Installation Commerciale,23,ANNABA,156,ANNABA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
25309003250075,,,,Installation Commerciale,25,CONSTANTINE,513,CONSTANTINE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16333003250015,,,,Installation Commerciale,16,ALGER,99,ALGER,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
23302003250151,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16311003250391,,,,Installation Commerciale,16,ALGER,137,LES EUCALYPTUS,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16317003250154,,,,Bien Immobilier,16,ALGER,114,BORDJ EL KIFFAN,3000000.0,2250.0,Zone III,4.0,0.3,900000.0
23302003250142,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250592,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
15305013250215,,,,Installation Commerciale,15,TIZI OUZOU,1472,FREHA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250546,,,,Installation Commerciale,42,TIPAZA,1409,MENACEUR,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
34301003250507,,,,Installation Commerciale,34,B.B ARRERIDJ,376,EL HAMMADIA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250250,,,,Installation Commerciale,42,TIPAZA,1399,DAMOUS,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
15305013250194,,,,Installation Commerciale,15,TIZI OUZOU,1472,FREHA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
21305003250002,,,,Installation Commerciale,21,SKIKDA,1267,KERKERA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
25309003250271,,,,Installation Commerciale,25,CONSTANTINE,513,CONSTANTINE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250232,,,,Installation Commerciale,42,TIPAZA,1391,AHMER EL AIN,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
15305013250225,,,,Installation Commerciale,15,TIZI OUZOU,1499,TIMIZART,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302003250125,,,,Installation Commerciale,23,ANNABA,156,ANNABA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
44302003250089,,,,Installation Commerciale,44,AIN DEFLA,49,EL ATTAF,3000000.0,2500.0,Zone I,1.0,0.05,150000.0
25216003250167,,,,Installation Commerciale,25,CONSTANTINE,513,CONSTANTINE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34301003250259,,,,Installation Commerciale,34,B.B ARRERIDJ,376,EL HAMMADIA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16335003250431,,,,Installation Commerciale,16,ALGER,139,MOHAMMADIA ALGER,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
23302003250140,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302003250030,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302003250004,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
15305013250208,,,,Installation Commerciale,15,TIZI OUZOU,1472,FREHA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
44302003250364,,,,Installation Commerciale,44,AIN DEFLA,49,EL ATTAF,3000000.0,2500.0,Zone I,1.0,0.05,150000.0
25309003250230,,,,Installation Commerciale,25,CONSTANTINE,513,CONSTANTINE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250015,,,,Installation Industrielle,42,TIPAZA,1404,HADJOUT,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
34301003250574,,,,Installation Commerciale,34,B.B ARRERIDJ,389,RABTA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
21305003250015,,,,Installation Commerciale,21,SKIKDA,1267,KERKERA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
25216003250073,,,,Bien Immobilier,25,CONSTANTINE,515,EL KHROUB,3000000.0,2340.0,Zone IIa,2.0,0.12,360000.0
16319003250125,,,,Installation Commerciale,16,ALGER,143,OULED FAYET,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
42304003250422,,,,Installation Commerciale,42,TIPAZA,1403,HADJERET ENNOUS,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
23302003250127,,,,Installation Commerciale,23,ANNABA,156,ANNABA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302003250282,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34301003250068,,,,Installation Commerciale,34,B.B ARRERIDJ,384,MANSOURA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16311003250429,,,,Installation Commerciale,16,ALGER,137,LES EUCALYPTUS,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16319003250218,,,,Installation Commerciale,16,ALGER,101,BAB EL OUED,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
42304003250356,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
23302003250136,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302063250056,,,,Installation Commerciale,36,EL TAREF,621,ECHATT,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16323003250018,,,,Installation Commerciale,16,ALGER,110,BIR MOURAD RAIS,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16335003250398,,,,Installation Commerciale,16,ALGER,106,BEB EZZOUAR,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
6309003250026,,,,Installation Industrielle,6,BEJAIA,297,TAZMALT,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34301003251200,,,,Installation Commerciale,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
43301023250032,,,,Installation Commerciale,43,MILA,894,TADJENANET,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34301003251402,,,,Installation Commerciale,34,B.B ARRERIDJ,390,RAS EL OUED,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16331003250059,,,,Bien Immobilier,16,ALGER,119,DAR EL BEIDA,3000000.0,2250.0,Zone III,4.0,0.3,900000.0
44305003250301,,,,Installation Commerciale,44,AIN DEFLA,63,TIBERKANINE,3000000.0,2500.0,Zone IIb,3.0,0.2,600000.0
16331023250069,,,,Installation Commerciale,35,BOUMERDES,465,OULED MOUSSA,3000000.0,2500.0,Zone IIb,3.0,0.2,600000.0
16317003250053,,,,Installation Commerciale,16,ALGER,105,BARAKI,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
34301003250032,,,,Installation Commerciale,34,B.B ARRERIDJ,389,RABTA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302003250092,,,,Installation Commerciale,23,ANNABA,167,SIDI AMER,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34301003250547,,,,Installation Commerciale,34,B.B ARRERIDJ,373,EL ACHIR,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16333003250315,,,,Installation Commerciale,16,ALGER,154,ZERALDA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
34301003250016,,,,Installation Commerciale,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
2301003250101,,,,Installation Commerciale,2,CHLEF,480,BOUKADIR,3000000.0,2500.0,Zone IIb,3.0,0.2,600000.0
43301003250024,,,,Installation Commerciale,43,MILA,877,CHELGHOUM LAID,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250443,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
44302003250264,,,,Installation Commerciale,44,AIN DEFLA,49,EL ATTAF,3000000.0,2500.0,Zone I,1.0,0.05,150000.0
27303003250120,,,,Installation Commerciale,27,MOSTAGANEM,924,SAYADA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
25301023250069,,,,Bien Immobilier,21,SKIKDA,1273,OUM TOUB,3000000.0,2340.0,Zone IIa,2.0,0.12,360000.0
25216003250182,,,,Installation Commerciale,25,CONSTANTINE,513,CONSTANTINE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250078,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
23302003250442,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250222,,,,Installation Commerciale,42,TIPAZA,1415,SIDI RACHED,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16702003250011,,,,Bien Immobilier,16,ALGER,97,AIN BENIAN (ALGER),3000000.0,2250.0,Zone III,4.0,0.3,900000.0
23304003250125,,,,Installation Commerciale,23,ANNABA,156,ANNABA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34301003251122,,,,Installation Commerciale,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302013250061,,,,Installation Commerciale,23,ANNABA,156,ANNABA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
43303003250134,,,,Installation Commerciale,43,MILA,897,TELAGHMA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302003250160,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
25301013250129,,,,Bien Immobilier,21,SKIKDA,1260,EL HARROUCH,3000000.0,2880.0,Zone IIa,2.0,0.12,360000.0
16311003250242,,,,Installation Commerciale,16,ALGER,137,LES EUCALYPTUS,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
34301003250141,,,,Installation Commerciale,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42305003250024,,,,Installation Commerciale,42,TIPAZA,1404,HADJOUT,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
15305013250086,,,,Installation Commerciale,15,TIZI OUZOU,1472,FREHA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16317003250065,,,,Installation Commerciale,16,ALGER,139,MOHAMMADIA ALGER,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16317003250079,,,,Bien Immobilier,16,ALGER,118,CHERAGA ALGER,3000000.0,2700.0,Zone III,4.0,0.3,900000.0
15305013250016,,,,Installation Commerciale,15,TIZI OUZOU,1472,FREHA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250618,,,,Installation Commerciale,42,TIPAZA,1404,HADJOUT,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
42304003250628,,,,Installation Commerciale,,,1396,BOURKIKA,3000000.0,2500.0,,,,
16319003250173,,,,Installation Commerciale,16,ALGER,143,OULED FAYET,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
42304003250046,,,,Installation Commerciale,42,TIPAZA,305,AIN NAGA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
25216003250162,,,,Bien Immobilier,25,CONSTANTINE,513,CONSTANTINE,3000000.0,0.0,Zone IIa,2.0,0.12,360000.0
16331003250380,,,,Bien Immobilier,16,ALGER,119,DAR EL BEIDA,3000000.0,2250.0,Zone III,4.0,0.3,900000.0
16333003250025,,,,Installation Commerciale,16,ALGER,99,ALGER,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16317003250021,,,,Installation Commerciale,16,ALGER,99,ALGER,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16336003250224,,,,Installation Commerciale,16,ALGER,152,STAOUELI,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16340003250305,,,,Installation Commerciale,16,ALGER,126,EL HARRACH,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16330003250220,,,,Installation Commerciale,16,ALGER,99,ALGER,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
42304003250010,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16311003250424,,,,Installation Commerciale,16,ALGER,137,LES EUCALYPTUS,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
25309003250013,,,,Installation Commerciale,25,CONSTANTINE,515,EL KHROUB,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250462,,,,Installation Commerciale,,,112,BOLOGHINE IBN ZIRI,3000000.0,2500.0,,,,
42304003250208,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
34301003250641,,,,Installation Commerciale,34,B.B ARRERIDJ,376,EL HAMMADIA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16333003250128,,,,Installation Commerciale,16,ALGER,99,ALGER,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
23302063250067,,,,Installation Commerciale,36,EL TAREF,621,ECHATT,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
44302003250382,,,,Installation Commerciale,44,AIN DEFLA,64,ZEDDINE,3000000.0,2500.0,Zone IIb,3.0,0.2,600000.0
42304003250585,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
42304003250104,,,,Installation Commerciale,42,TIPAZA,1412,NADOR,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
23302003250201,,,,Installation Commerciale,23,,162,,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
27303003250179,,,,Bien Immobilier,27,MOSTAGANEM,914,KHEIR EDDINE,3000000.0,1950.0,Zone IIa,2.0,0.12,360000.0
44302003250045,,,,Installation Commerciale,44,AIN DEFLA,63,TIBERKANINE,3000000.0,2500.0,Zone IIb,3.0,0.2,600000.0
43303003250029,,,,Installation Commerciale,43,MILA,897,TELAGHMA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
25210003250088,,,,Installation Commerciale,25,CONSTANTINE,509,AIN ABID,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
2301003250085,,,,Installation Commerciale,2,CHLEF,484,CHLEF,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
25309003250163,,,,Installation Commerciale,25,CONSTANTINE,513,CONSTANTINE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
21305003250007,,,,Installation Commerciale,21,SKIKDA,1267,KERKERA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16323003250096,,,,Installation Commerciale,35,BOUMERDES,450,BOUMERDES,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
34301003251329,,,,Installation Commerciale,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
28303003250224,,,,Installation Commerciale,28,M SILA,941,BENI ILMENE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302063250071,,,,Installation Commerciale,36,EL TAREF,621,ECHATT,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16332003250045,,,,Installation Commerciale,16,ALGER,101,BAB EL OUED,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
24703003250007,,,,Installation Commerciale,24,GUELMA,658,BOUMAHRA AHMED,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34301003250401,,,,Installation Commerciale,34,B.B ARRERIDJ,376,EL HAMMADIA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
2301003250036,,,,Installation Commerciale,2,CHLEF,495,OUED SLY,3000000.0,2500.0,Zone IIb,3.0,0.2,600000.0
44302003250058,,,,Installation Commerciale,44,AIN DEFLA,49,EL ATTAF,3000000.0,2500.0,Zone I,1.0,0.05,150000.0
44302003250278,,,,Installation Commerciale,44,AIN DEFLA,49,EL ATTAF,3000000.0,2500.0,Zone I,1.0,0.05,150000.0
43301003250194,,,,Installation Commerciale,43,MILA,877,CHELGHOUM LAID,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
43303003250078,,,,Installation Commerciale,43,MILA,897,TELAGHMA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
25309003250237,,,,Installation Commerciale,25,CONSTANTINE,513,CONSTANTINE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34301003250909,,,,Installation Commerciale,34,B.B ARRERIDJ,374,EL ANSEUR,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
43301003250034,,,,Installation Commerciale,43,MILA,877,CHELGHOUM LAID,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302063250057,,,,Installation Commerciale,36,EL TAREF,621,ECHATT,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
27303003250346,,,,Bien Immobilier,27,MOSTAGANEM,927,SIDI LAKHDAR MOSTAGANEM,3000000.0,0.0,Zone IIa,2.0,0.12,360000.0
34301003250901,,,,Installation Commerciale,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34301003250488,,,,Installation Commerciale,34,B.B ARRERIDJ,368,BORDJ BOU ARRERIDJ,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16335003250213,,,,Installation Commerciale,16,ALGER,114,BORDJ EL KIFFAN,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
42304003250433,,,,Installation Commerciale,42,TIPAZA,1408,LARHAT,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
43301003250133,,,,Installation Commerciale,43,MILA,881,EL MCHIRA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302003250049,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250252,,,,Installation Commerciale,16,ALGER,99,ALGER,3000000.0,-2500.0,Zone III,4.0,0.3,900000.0
42304003250252,,,,Installation Commerciale,16,ALGER,99,ALGER,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
34301003250521,,,,Installation Commerciale,16,ALGER,110,BIR MOURAD RAIS,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
23302003250206,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
43301003250030,,,,Installation Commerciale,43,MILA,877,CHELGHOUM LAID,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250225,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16317003250073,,,,Installation Commerciale,9,BLIDA,345,BOUGARA BLIDA,3000000.0,2500.0,Zone IIb,3.0,0.2,600000.0
44302003250086,,,,Installation Commerciale,44,AIN DEFLA,49,EL ATTAF,3000000.0,2500.0,Zone I,1.0,0.05,150000.0
43301003250155,,,,Installation Commerciale,43,MILA,877,CHELGHOUM LAID,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16332003250036,,,,Installation Commerciale,16,ALGER,109,BIR KHADEM,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
43303003250117,,,,Installation Commerciale,43,MILA,897,TELAGHMA,3000000.0,-2500.0,Zone IIa,2.0,0.12,360000.0
43303003250117,,,,Installation Commerciale,43,MILA,897,TELAGHMA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
25309003250003,,,,Installation Commerciale,25,CONSTANTINE,513,CONSTANTINE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16332003250028,,,,Installation Commerciale,16,ALGER,109,BIR KHADEM,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16332003250342,,,,Installation Commerciale,16,ALGER,109,BIR KHADEM,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16333003250363,,,,Installation Commerciale,16,ALGER,120,DELY BRAHIM,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
25309003250066,,,,Installation Commerciale,25,CONSTANTINE,513,CONSTANTINE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
25309003250200,,,,Installation Commerciale,25,CONSTANTINE,510,AIN SMARA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302063250041,,,,Installation Commerciale,36,EL TAREF,612,BEN MHIDI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
34301003251118,,,,Installation Commerciale,34,B.B ARRERIDJ,389,RABTA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23304003250113,,,,Installation Commerciale,23,ANNABA,166,SERAIDI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23304003250009,,,,Installation Commerciale,23,ANNABA,156,ANNABA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250411,,,,Installation Commerciale,16,ALGER,116,BOUZAREAH,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
34301003251248,,,,Installation Commerciale,34,B.B ARRERIDJ,373,EL ACHIR,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
23302003250059,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16323003250062,,,,Installation Commerciale,16,ALGER,148,SAOULA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
23302003250018,,,,Installation Commerciale,23,ANNABA,162,EL BOUNI,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
43301003250234,,,,Installation Commerciale,43,MILA,877,CHELGHOUM LAID,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16332003250336,,,,Installation Commerciale,16,ALGER,109,BIR KHADEM,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
43301003250042,,,,Installation Commerciale,43,MILA,877,CHELGHOUM LAID,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
42304003250643,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
25309003250242,,,,Installation Commerciale,25,CONSTANTINE,513,CONSTANTINE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16340003250087,,,,Bien Immobilier,16,ALGER,139,MOHAMMADIA ALGER,3000000.0,2250.0,Zone III,4.0,0.3,900000.0
23302003250291,,,,Installation Commerciale,23,ANNABA,156,ANNABA,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
25301023250045,,,,Bien Immobilier,21,SKIKDA,1262,EMDJEZ EDCHICH,3000000.0,2340.0,Zone IIa,2.0,0.12,360000.0
31203003250261,,,,Installation Commerciale,31,ORAN,1012,GDYEL,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
28303003250226,,,,Installation Commerciale,28,M SILA,941,BENI ILMENE,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
16317003250095,,,,Installation Commerciale,16,ALGER,105,BARAKI,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
16314003250204,,,,Installation Commerciale,16,ALGER,130,EL MOURADIA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
42304003250162,,,,Installation Commerciale,42,TIPAZA,1417,TIPAZA,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
25216003250091,,,,Bien Immobilier,25,CONSTANTINE,513,CONSTANTINE,3000000.0,0.0,Zone IIa,2.0,0.12,360000.0
16319003250095,,,,Installation Commerciale,16,ALGER,143,OULED FAYET,3000000.0,2500.0,Zone III,4.0,0.3,900000.0
43301003250067,,,,Installation Commerciale,19,SETIF,1182,SETIF,3000000.0,2500.0,Zone IIa,2.0,0.12,360000.0
